crediting_cap_rate,crediting_cap_rate_percent,method,risk_metric,source_field,unit,adverse_direction,value,baseline_rate,baseline_value,delta_vs_baseline,finite_difference_scheme,finite_difference_lower_cap_rate,finite_difference_upper_cap_rate,finite_difference_span_bp,finite_difference_change_per_100bp,finite_difference_change_per_100bp_percentage_points,finite_difference_change_per_100bp_as_percent_of_premium,adverse_finite_difference_change_per_100bp,finite_difference_change_as_fraction_of_current_value
0.12,12.0,lsmc,csm_pv_costs_aud,lsmc_csm_pv_costs_aud,AUD,higher_is_adverse,208273.35822114657,0.06,118991.21605135899,89282.14216978758,backward_secant,0.08,0.12,399.99999999999994,9163.718237858355,,2.862933422241445,9163.718237858355,0.043998513857582466
0.0025,0.25,lsmc,csm_reconciliation_gap_aud,lsmc_csm_reconciliation_gap_aud,AUD,diagnostic,0.0,0.06,7.275957614183426e-12,-7.275957614183426e-12,forward_secant,0.0025,0.005,25.0,0.0,,0.0,,
0.005,0.5,lsmc,csm_reconciliation_gap_aud,lsmc_csm_reconciliation_gap_aud,AUD,diagnostic,0.0,0.06,7.275957614183426e-12,-7.275957614183426e-12,bracketing_secant,0.0025,0.01,75.0,2.425319204727809e-12,,7.577194355598227e-16,,
0.01,1.0,lsmc,csm_reconciliation_gap_aud,lsmc_csm_reconciliation_gap_aud,AUD,diagnostic,1.8189894035458565e-12,0.06,7.275957614183426e-12,-5.4569682106375694e-12,bracketing_secant,0.005,0.02,150.0,0.0,,0.0,,0.0
0.02,2.0,lsmc,csm_reconciliation_gap_aud,lsmc_csm_reconciliation_gap_aud,AUD,diagnostic,0.0,0.06,7.275957614183426e-12,-7.275957614183426e-12,bracketing_secant,0.01,0.04,300.0,-1.2126596023639045e-12,,-3.7885971777991133e-16,,
0.04,4.0,lsmc,csm_reconciliation_gap_aud,lsmc_csm_reconciliation_gap_aud,AUD,diagnostic,-1.8189894035458565e-12,0.06,7.275957614183426e-12,-9.094947017729282e-12,bracketing_secant,0.02,0.06,399.99999999999994,1.818989403545857e-12,,5.682895766698671e-16,,1.0000000000000002
0.06,6.0,lsmc,csm_reconciliation_gap_aud,lsmc_csm_reconciliation_gap_aud,AUD,diagnostic,7.275957614183426e-12,0.06,7.275957614183426e-12,0.0,bracketing_secant,0.04,0.08,400.0,4.547473508864641e-13,,1.4207239416746674e-16,,0.0625
0.08,8.0,lsmc,csm_reconciliation_gap_aud,lsmc_csm_reconciliation_gap_aud,AUD,diagnostic,0.0,0.06,7.275957614183426e-12,-7.275957614183426e-12,bracketing_secant,0.06,0.12,600.0,0.0,,0.0,,
0.12,12.0,lsmc,csm_reconciliation_gap_aud,lsmc_csm_reconciliation_gap_aud,AUD,diagnostic,7.275957614183426e-12,0.06,7.275957614183426e-12,0.0,backward_secant,0.08,0.12,399.99999999999994,1.818989403545857e-12,,5.682895766698671e-16,,0.25000000000000006
0.0025,0.25,lsmc,csm_to_premium,lsmc_csm_to_premium,ratio,lower_is_adverse,-0.00695212628776892,0.06,-0.07751715270900639,0.07056502642123746,forward_secant,0.0025,0.005,25.0,-0.013114549336040617,-1.3114549336040617,,0.013114549336040617,-1.8864083869007715
0.005,0.5,lsmc,csm_to_premium,lsmc_csm_to_premium,ratio,lower_is_adverse,-0.010230763621779075,0.06,-0.07751715270900639,0.06728638908722731,bracketing_secant,0.0025,0.01,75.0,-0.012878677250620266,-1.2878677250620265,,0.012878677250620266,-1.2588187672721083
0.01,1.0,lsmc,csm_to_premium,lsmc_csm_to_premium,ratio,lower_is_adverse,-0.01661113422573412,0.06,-0.07751715270900639,0.06090601848327227,bracketing_secant,0.005,0.02,150.0,-0.012783199984036908,-1.2783199984036908,,0.012783199984036908,-0.7695561188249903
0.02,2.0,lsmc,csm_to_premium,lsmc_csm_to_premium,ratio,lower_is_adverse,-0.029405563597834434,0.06,-0.07751715270900639,0.04811158911117196,bracketing_secant,0.01,0.04,300.0,-0.006149989262779752,-0.6149989262779751,,0.006149989262779752,-0.2091437303120647
0.04,4.0,lsmc,csm_to_premium,lsmc_csm_to_premium,ratio,lower_is_adverse,-0.03506110201407337,0.06,-0.07751715270900639,0.042456050694933016,bracketing_secant,0.02,0.06,399.99999999999994,-0.012027897277792993,-1.2027897277792992,,0.012027897277792993,-0.3430553116375249
0.06,6.0,lsmc,csm_to_premium,lsmc_csm_to_premium,ratio,lower_is_adverse,-0.07751715270900639,0.06,-0.07751715270900639,0.0,bracketing_secant,0.04,0.08,400.0,-0.018264089076056624,-1.8264089076056624,,0.018264089076056624,-0.2356135182701905
0.08,8.0,lsmc,csm_to_premium,lsmc_csm_to_premium,ratio,lower_is_adverse,-0.10811745831829986,0.06,-0.07751715270900639,-0.03060030560929347,bracketing_secant,0.06,0.12,600.0,-0.011470244199584465,-1.1470244199584465,,0.011470244199584465,-0.10609058313057866
0.12,12.0,lsmc,csm_to_premium,lsmc_csm_to_premium,ratio,lower_is_adverse,-0.14633861790651317,0.06,-0.07751715270900639,-0.06882146519750679,backward_secant,0.08,0.12,399.99999999999994,-0.00955528989705333,-0.9555289897053331,,0.00955528989705333,-0.06529575059371973
0.0025,0.25,lsmc,insurer_net_present_value_before_risk_margin_aud,lsmc_insurer_net_present_value_before_risk_margin_aud,AUD,lower_is_adverse,-2225.2465237296674,0.06,-24811.801088627144,22586.554564897477,forward_secant,0.0025,0.005,25.0,-4197.7237052854325,,-1.3114549336040622,4197.7237052854325,-1.8864083869007722
0.005,0.5,lsmc,insurer_net_present_value_before_risk_margin_aud,lsmc_insurer_net_present_value_before_risk_margin_aud,AUD,lower_is_adverse,-3274.6774500510255,0.06,-24811.801088627144,21537.12363857612,bracketing_secant,0.0025,0.01,75.0,-4122.225430887006,,-1.2878677250620276,4122.225430887006,-1.2588187672721092
0.01,1.0,lsmc,insurer_net_present_value_before_risk_margin_aud,lsmc_insurer_net_present_value_before_risk_margin_aud,AUD,lower_is_adverse,-5316.915596894922,0.06,-24811.801088627144,19494.885491732224,bracketing_secant,0.005,0.02,150.0,-4091.6649308665096,,-1.2783199984036906,4091.6649308665096,-0.7695561188249898
0.02,2.0,lsmc,insurer_net_present_value_before_risk_margin_aud,lsmc_insurer_net_present_value_before_risk_margin_aud,AUD,lower_is_adverse,-9412.17484635079,0.06,-24811.801088627144,15399.626242276354,bracketing_secant,0.01,0.04,300.0,-1968.497357715187,,-0.6149989262779746,1968.497357715187,-0.2091437303120645
0.04,4.0,lsmc,insurer_net_present_value_before_risk_margin_aud,lsmc_insurer_net_present_value_before_risk_margin_aud,AUD,lower_is_adverse,-11222.407670040482,0.06,-24811.801088627144,13589.393418586662,bracketing_secant,0.02,0.06,399.99999999999994,-3849.906560569089,,-1.2027897277792994,3849.906560569089,-0.34305531163752506
0.06,6.0,lsmc,insurer_net_present_value_before_risk_margin_aud,lsmc_insurer_net_present_value_before_risk_margin_aud,AUD,lower_is_adverse,-24811.801088627144,0.06,-24811.801088627144,0.0,bracketing_secant,0.04,0.08,400.0,-5845.995749111582,,-1.826408907605662,5845.995749111582,-0.23561351827019042
0.08,8.0,lsmc,insurer_net_present_value_before_risk_margin_aud,lsmc_insurer_net_present_value_before_risk_margin_aud,AUD,lower_is_adverse,-34606.39066648681,0.06,-24811.801088627144,-9794.589577859668,bracketing_secant,0.06,0.12,600.0,-3671.412165852201,,-1.1470244199584465,3671.412165852201,-0.10609058313057866
0.12,12.0,lsmc,insurer_net_present_value_before_risk_margin_aud,lsmc_insurer_net_present_value_before_risk_margin_aud,AUD,lower_is_adverse,-46840.27408374035,0.06,-24811.801088627144,-22028.472995113203,backward_secant,0.08,0.12,399.99999999999994,-3058.4708543133843,,-0.9555289897053335,3058.4708543133843,-0.06529575059371974
0.0025,0.25,lsmc,new_business_margin_before_risk_margin,lsmc_new_business_margin_before_risk_margin,ratio,lower_is_adverse,-0.00695212628776892,0.06,-0.0775171527090064,0.07056502642123748,forward_secant,0.0025,0.005,25.0,-0.013114549336040617,-1.3114549336040617,,0.013114549336040617,-1.8864083869007715
0.005,0.5,lsmc,new_business_margin_before_risk_margin,lsmc_new_business_margin_before_risk_margin,ratio,lower_is_adverse,-0.010230763621779075,0.06,-0.0775171527090064,0.06728638908722732,bracketing_secant,0.0025,0.01,75.0,-0.012878677250620276,-1.2878677250620276,,0.012878677250620276,-1.2588187672721094
0.01,1.0,lsmc,new_business_margin_before_risk_margin,lsmc_new_business_margin_before_risk_margin,ratio,lower_is_adverse,-0.016611134225734125,0.06,-0.0775171527090064,0.060906018483272276,bracketing_secant,0.005,0.02,150.0,-0.012783199984036908,-1.2783199984036908,,0.012783199984036908,-0.76955611882499
0.02,2.0,lsmc,new_business_margin_before_risk_margin,lsmc_new_business_margin_before_risk_margin,ratio,lower_is_adverse,-0.029405563597834434,0.06,-0.0775171527090064,0.04811158911117197,bracketing_secant,0.01,0.04,300.0,-0.006149989262779747,-0.6149989262779747,,0.006149989262779747,-0.20914373031206454
0.04,4.0,lsmc,new_business_margin_before_risk_margin,lsmc_new_business_margin_before_risk_margin,ratio,lower_is_adverse,-0.035061102014073364,0.06,-0.0775171527090064,0.04245605069493304,bracketing_secant,0.02,0.06,399.99999999999994,-0.012027897277792994,-1.2027897277792994,,0.012027897277792994,-0.343055311637525
0.06,6.0,lsmc,new_business_margin_before_risk_margin,lsmc_new_business_margin_before_risk_margin,ratio,lower_is_adverse,-0.0775171527090064,0.06,-0.0775171527090064,0.0,bracketing_secant,0.04,0.08,400.0,-0.018264089076056624,-1.8264089076056624,,0.018264089076056624,-0.23561351827019045
0.08,8.0,lsmc,new_business_margin_before_risk_margin,lsmc_new_business_margin_before_risk_margin,ratio,lower_is_adverse,-0.10811745831829986,0.06,-0.0775171527090064,-0.030600305609293457,bracketing_secant,0.06,0.12,600.0,-0.011470244199584468,-1.1470244199584467,,0.011470244199584468,-0.10609058313057869
0.12,12.0,lsmc,new_business_margin_before_risk_margin,lsmc_new_business_margin_before_risk_margin,ratio,lower_is_adverse,-0.1463386179065132,0.06,-0.0775171527090064,-0.0688214651975068,backward_secant,0.08,0.12,399.99999999999994,-0.009555289897053338,-0.9555289897053337,,0.009555289897053338,-0.06529575059371975
0.0025,0.25,lsmc,guarantee_claims_to_premium,lsmc_guarantee_claims_to_premium,ratio,higher_is_adverse,0.30157804404578703,0.06,0.18727059624603354,0.11430744779975349,forward_secant,0.0025,0.005,25.0,-0.019006462849734618,-1.9006462849734618,,-0.019006462849734618,-0.0630233640180018
0.005,0.5,lsmc,guarantee_claims_to_premium,lsmc_guarantee_claims_to_premium,ratio,higher_is_adverse,0.2968264283333534,0.06,0.18727059624603354,0.10955583208731984,bracketing_secant,0.0025,0.01,75.0,-0.019535098512600456,-1.9535098512600455,,-0.019535098512600456,-0.06581320478195897
0.01,1.0,lsmc,guarantee_claims_to_premium,lsmc_guarantee_claims_to_premium,ratio,higher_is_adverse,0.2869267201613367,0.06,0.18727059624603354,0.09965612391530315,bracketing_secant,0.005,0.02,150.0,-0.020025452799452337,-2.0025452799452337,,-0.020025452799452337,-0.06979291711901972
0.02,2.0,lsmc,guarantee_claims_to_premium,lsmc_guarantee_claims_to_premium,ratio,higher_is_adverse,0.26678824913417487,0.06,0.18727059624603354,0.07951765288814133,bracketing_secant,0.01,0.04,300.0,-0.016679609891834417,-1.6679609891834417,,-0.016679609891834417,-0.06252003207024984
0.04,4.0,lsmc,guarantee_claims_to_premium,lsmc_guarantee_claims_to_premium,ratio,higher_is_adverse,0.23688789048583345,0.06,0.18727059624603354,0.04961729423979991,bracketing_secant,0.02,0.06,399.99999999999994,-0.019879413222035337,-1.9879413222035336,,-0.019879413222035337,-0.08391907742208621
0.06,6.0,lsmc,guarantee_claims_to_premium,lsmc_guarantee_claims_to_premium,ratio,higher_is_adverse,0.18727059624603354,0.06,0.18727059624603354,0.0,bracketing_secant,0.04,0.08,400.0,-0.012097911228178418,-1.2097911228178417,,-0.012097911228178418,-0.0646012319642767
0.08,8.0,lsmc,guarantee_claims_to_premium,lsmc_guarantee_claims_to_premium,ratio,higher_is_adverse,0.18849624557311978,0.06,0.18727059624603354,0.0012256493270862423,bracketing_secant,0.06,0.12,600.0,-0.00460376613613348,-0.460376613613348,,-0.00460376613613348,-0.024423648981102004
0.12,12.0,lsmc,guarantee_claims_to_premium,lsmc_guarantee_claims_to_premium,ratio,higher_is_adverse,0.15964799942923266,0.06,0.18727059624603354,-0.027622596816800876,backward_secant,0.08,0.12,399.99999999999994,-0.007212061535971781,-0.7212061535971781,,-0.007212061535971781,-0.04517476925333273
0.0025,0.25,lsmc,guarantee_value_to_premium,lsmc_guarantee_value_to_premium,ratio,higher_is_adverse,0.23543584431926914,0.06,0.09947167530072583,0.1359641690185433,forward_secant,0.0025,0.005,25.0,-0.02240450340167177,-2.240450340167177,,-0.02240450340167177,-0.09516181984290183
0.005,0.5,lsmc,guarantee_value_to_premium,lsmc_guarantee_value_to_premium,ratio,higher_is_adverse,0.2298347184688512,0.06,0.09947167530072583,0.13036304316812536,bracketing_secant,0.0025,0.01,75.0,-0.022933524269743197,-2.2933524269743195,,-0.022933524269743197,-0.09978268045195839
0.01,1.0,lsmc,guarantee_value_to_premium,lsmc_guarantee_value_to_premium,ratio,higher_is_adverse,0.21823570111696175,0.06,0.09947167530072583,0.11876402581623592,bracketing_secant,0.005,0.02,150.0,-0.023625935830108635,-2.3625935830108635,,-0.023625935830108635,-0.10825880325349012
0.02,2.0,lsmc,guarantee_value_to_premium,lsmc_guarantee_value_to_premium,ratio,higher_is_adverse,0.19439581472368825,0.06,0.09947167530072583,0.09492413942296242,bracketing_secant,0.01,0.04,300.0,-0.024084445475408597,-2.4084445475408596,,-0.024084445475408597,-0.12389384776437663
0.04,4.0,lsmc,guarantee_value_to_premium,lsmc_guarantee_value_to_premium,ratio,higher_is_adverse,0.14598236469073597,0.06,0.09947167530072583,0.04651068939001014,bracketing_secant,0.02,0.06,399.99999999999994,-0.02373103485574061,-2.373103485574061,,-0.02373103485574061,-0.16256097033374456
0.06,6.0,lsmc,guarantee_value_to_premium,lsmc_guarantee_value_to_premium,ratio,higher_is_adverse,0.09947167530072583,0.06,0.09947167530072583,0.0,bracketing_secant,0.04,0.08,400.0,-0.017128000812891682,-1.7128000812891682,,-0.017128000812891682,-0.17218972899682028
0.08,8.0,lsmc,guarantee_value_to_premium,lsmc_guarantee_value_to_premium,ratio,higher_is_adverse,0.07747036143916924,0.06,0.09947167530072583,-0.022001313861556585,bracketing_secant,0.06,0.12,600.0,-0.009759893872322472,-0.9759893872322472,,-0.009759893872322472,-0.12598229427374066
0.12,12.0,lsmc,guarantee_value_to_premium,lsmc_guarantee_value_to_premium,ratio,higher_is_adverse,0.040912312066791,0.06,0.09947167530072583,-0.058559363233934826,backward_secant,0.08,0.12,399.99999999999994,-0.009139512343094562,-0.9139512343094562,,-0.009139512343094562,-0.22339271190965543
0.0025,0.25,lsmc,bel_total_to_premium,lsmc_bel_total_to_premium,ratio,higher_is_adverse,1.006952126287769,0.06,1.0775171527090064,-0.07056502642123741,forward_secant,0.0025,0.005,25.0,0.013114549336040504,1.3114549336040504,,0.013114549336040504,0.013024004809830054
0.005,0.5,lsmc,bel_total_to_premium,lsmc_bel_total_to_premium,ratio,higher_is_adverse,1.010230763621779,0.06,1.0775171527090064,-0.06728638908722728,bracketing_secant,0.0025,0.01,75.0,0.01287867725062005,1.287867725062005,,0.01287867725062005,0.012748252888724844
0.01,1.0,lsmc,bel_total_to_premium,lsmc_bel_total_to_premium,ratio,higher_is_adverse,1.016611134225734,0.06,1.0775171527090064,-0.06090601848327237,bracketing_secant,0.005,0.02,150.0,0.012783199984036951,1.278319998403695,,0.012783199984036951,0.012574326164323218
